analyte,setup_id,method,n_components,requested_n_components,score_trend_degree,score_trend_degree_effective,smooth_window,smooth_polyorder,grid_points,scope,technique,sweep,electrode,n_concentrations,n_voltages,cumulative_explained_variance_ratio,avg_abs_pc_pearson,avg_abs_pc_spearman,avg_pc_trend_r2,pc_pearson_r,pc_spearman_r,pc_trend_r2,pc_explained_variance_ratio,rmse_uA,mae_uA,max_abs_residual_uA,normalized_rmse,r2,condition_codes,concentration_values_uM,per_condition_rmse_uA,per_condition_mae_uA,per_condition_r2
AA,43,pcr,3,3,1,1,31,2,250,electrode,cv_gc,cathodic,E1,4,250,1,0.342026903156,0.466666666667,0.333333333333,0.999822652388;0.010901811533;0.0153562455474,1;0.4;0,0.999645336228;0.000118849494701;0.000235814277312,0.998332730872;0.00158494114707;8.23279807366e-05,0.0155980670189,0.00817204980405,0.139373083368,0.00275345022614,0.999547715013,101;102;103;104,0;100;200;400,0.0152390222517;0.0110116318942;0.021859212134;0.0119117499818,0.00806064603498;0.00882226060265;0.0105490842987;0.00525620827984,0.999233508482;0.999643558249;0.998864592877;0.999822247529
AA,43,pcr,3,3,1,1,31,2,250,electrode,cv_gc,cathodic,E3,4,250,1,0.352586288691,0.466666666667,0.333333333333,0.999096232972;0.0227714003613;0.0358912327413,1;0.4;0,0.998193282738;0.000518536674416;0.00128818058769,0.99601039174;0.003850769968;0.000138838291755,0.0180349929146,0.0103807521568,0.159333336824,0.0030327880387,0.999331218912,101;102;103;104,0;100;200;400,0.0143957401847;0.0138417863919;0.0271042710587;0.012944882468,0.00847234811183;0.0120354944394;0.0150507451767;0.00596442089914,0.999461726833;0.999515610831;0.998215334085;0.99972737484
AA,43,pcr,3,3,1,1,31,2,250,electrode,cv_gc,cathodic,E5,4,250,1,0.354543788558,0.466666666667,0.333333333333,0.998911520599;0.0387413346778;0.0259785103986,1;-0.2;0.2,0.997824225985;0.00150089101262;0.000674883002529,0.998119340872;0.0017366248411;0.000144034286564,0.018022301374,0.011661514833,0.149831409719,0.00300405989955,0.999384308551,101;102;103;104,0;100;200;400,0.0168291565176;0.0106714624724;0.0265428108817;0.0140567406382,0.0128314593888;0.00823757764247;0.0160152730741;0.00956174922677,0.999246823977;0.999718960871;0.998380902839;0.999717348908
AA,43,pcr,3,3,1,1,31,2,250,electrode,cv_gc,cathodic,E7,4,250,1,0.347183181778,0.533333333333,0.333333333333,0.999190652803;0.0401649863388;0.00219390619356,1;-0.2;0.4,0.998381960648;0.00161322612759;4.81322438606e-06,0.998211853898;0.00164514915029;0.000142996952053,0.016573922116,0.00972761331448,0.141127691663,0.00266578185117,0.999511116369,101;102;103;104,0;100;200;400,0.0115449399401;0.00673501304738;0.0274857112324;0.0128323503812,0.00840638225807;0.00464266658852;0.017451820801;0.00840958361031,0.999675301817;0.999897154062;0.998385157971;0.999774681748
AA,43,pcr,3,3,1,1,31,2,250,electrode,cv_normal,anodic,E1,4,250,1,0.388601558986,0.466666666667,0.333333333333,0.986201608144;0.0147090683034;0.164894000511,1;0.4;0,0.972593611905;0.000216356690354;0.0271900314046,0.976241017884;0.0180027292717;0.00575625284448,0.086088370342,0.0616217121135,0.330325806452,0.0179109667534,0.987035715874,101;102;103;104,0;100;200;400,0.0657410635016;0.10387611253;0.111255873227;0.0464201090091,0.0408317056911;0.0809124849654;0.089881436259;0.0348612215385,0.988767707694;0.967363334167;0.969378023139;0.997364496639
AA,43,pcr,3,3,1,1,31,2,250,electrode,cv_normal,anodic,E3,4,250,1,0.360542051778,0.466666666667,0.333333333333,0.998251539558;0.0386706464014;0.0447039693737,1;0.4;0,0.996506136229;0.00149541889311;0.00199844487777,0.970932146688;0.0281407420066;0.000927111305081,0.0736707856748,0.0430715109791,0.47594728739,0.0135500131419,0.991975656028,101;102;103;104,0;100;200;400,0.0799499151212;0.0549881916798;0.0950540365389;0.0570839612617,0.0407370382032;0.0323550642223;0.0644125396558;0.0347814018352,0.987926888281;0.992643371623;0.979866139001;0.996432081341
AA,43,pcr,3,3,1,1,31,2,250,electrode,cv_normal,anodic,E5,4,250,1,0.34783933599,0.466666666667,0.333333333333,0.999275067001;0.0374613133447;0.00678162762593,1;0.4;0,0.998550659529;0.00140334999751;4.59904732568e-05,0.987648350574;0.0117117428264;0.000639906599379,0.0604873478789,0.0376415445394,0.37663042522,0.0109573233675,0.995525736691,101;102;103;104,0;100;200;400,0.069081114076;0.0485687976112;0.0729454659064;0.0467194562686,0.0442315203649;0.03245609915;0.0445021823878;0.0293763762548,0.990298437985;0.994368958583;0.989960431218;0.998151980385
AA,43,pcr,3,3,1,1,31,2,250,electrode,cv_normal,anodic,E7,4,250,1,0.35967027084,0.466666666667,0.333333333333,0.997081006838;0.0761303636879;0.00579944199495,1;0.4;0,0.994170534197;0.00579583227525;3.36335274528e-05,0.983852893584;0.0154975505543;0.000649555862023,0.0770298626303,0.0544832792502,0.432165249267,0.0133436857421,0.993141107068,101;102;103;104,0;100;200;400,0.0886935222657;0.0604705888965;0.0927950375145;0.0600020578536,0.0638656832995;0.0409538795291;0.0689743496236;0.0441392045485,0.986076365182;0.991934350976;0.984397618911;0.99707623499
AA,43,pcr,3,3,1,1,31,2,250,electrode,cv_normal,cathodic,E1,4,250,1,0.401545419112,0.4,0.333333333333,0.98680167866;0.144247836743;0.073586741931,1;-0.2;0,0.973777553007;0.0208074384051;0.00541500858802,0.968718074975;0.0237880778546;0.00749384717057,0.0631776210517,0.0429249876548,0.333267375367,0.0129163739499,0.98886836534,101;102;103;104,0;100;200;400,0.0658851602887;0.0936003916609;0.0464013909073;0.0266584032447,0.0482345152457;0.0742042963052;0.0320693650636;0.0171917740045,0.985863569082;0.959850597165;0.992530251546;0.998436280607
AA,43,pcr,3,3,1,1,31,2,250,electrode,cv_normal,cathodic,E3,4,250,1,0.373027284531,0.4,0.333333333333,0.993198957463;0.116010172965;0.00987272316333,1;-0.2;0,0.986444169106;0.0134583602315;9.74706626597e-05,0.961438434552;0.0353710803047;0.00319048514381,0.0640396711108,0.0425349391708,0.472993328446,0.0114403154396,0.990728502811,101;102;103;104,0;100;200;400,0.0779294417384;0.073174116313;0.0557174696772;0.0432716106566,0.0544941698271;0.0534356567088;0.0341327056604;0.0280772244869,0.98567102336;0.980674838477;0.990931934454;0.996488849519
AA,43,pcr,3,3,1,1,31,2,250,electrode,cv_normal,cathodic,E5,4,250,1,0.355062161276,0.4,0.333333333333,0.998147959518;0.0604782035154;0.00656032079547,1;-0.2;0,0.996299349091;0.00365761310045;4.30378089394e-05,0.979560941375;0.0173706399697;0.00306841865546,0.0494922069464,0.0336866428557,0.370808944282,0.00881437810168,0.994725029517,101;102;103;104,0;100;200;400,0.0582748353873;0.0583008902662;0.0443607229207;0.0321728178812,0.0412229294588;0.0431561517979;0.0294242238375;0.0209432663286,0.991125670139;0.987808770969;0.994539288933;0.998232503141
AA,43,pcr,3,3,1,1,31,2,250,electrode,cv_normal,cathodic,E7,4,250,1,0.352157900357,0.4,0.333333333333,0.998790220428;0.0482634241844;0.00942005645835,1;-0.2;0,0.997581904422;0.002329358114;8.87374636785e-05,0.976226805424;0.0201251805956;0.00364801398069,0.0529987962848,0.0349862404006,0.416189222874,0.00900688809711,0.994431832333,101;102;103;104,0;100;200;400,0.061969860877;0.0630177435296;0.0475722601174;0.0340715429824,0.0402494688028;0.0449623893044;0.0325876367268;0.0221454667685,0.991189783052;0.987085545106;0.994155889224;0.998139679677
AA,43,pcr,3,3,1,1,31,2,250,mean,cv_gc,anodic,mean,4,250,1,0.343254832685,0.6,0.333333333333,0.99966088678;0.0256583540082;0.00444525726688,1;0.4;-0.4,0.999321888557;0.000658351130408;1.97603121689e-05,0.998855262329;0.000916948322696;0.000227789348359,0.0215085155732,0.0133263603668,0.145578825408,0.00364064648368,0.999461661403,101;102;103;104,0;100;200;400,0.0174728438956;0.0129181815454;0.0333472438263;0.0163170649811,0.0128052452043;0.00734050697332;0.0220008132047;0.011158876085,0.999338807644;0.999669094301;0.998171085996;0.999786997882
AA,43,pcr,3,3,1,1,31,2,250,mean,cv_gc,cathodic,mean,4,250,1,0.346175992441,0.6,0.333333333333,0.999495812211;0.030614875643;0.00841728946999,1;0.4;-0.4,0.998991878627;0.000937270610636;7.08507620215e-05,0.99797455052;0.0019112836867;0.000114165793251,0.0158323493107,0.00845689400115,0.147416380394,0.00265775142522,0.999522234587,101;102;103;104,0;100;200;400,0.0124996802693;0.00611620402241;0.0255499260045;0.0124981783258,0.00729883717929;0.00464929843038;0.0147334841309;0.00714595626407,0.999574747349;0.999904970763;0.99848667377;0.999778352489
AA,43,pcr,3,3,1,1,31,2,250,mean,cv_normal,anodic,mean,4,250,1,0.362540976587,0.466666666667,0.333333333333,0.99798943744;0.0448420959834;0.0447913963373,1;0.4;0,0.995982917242;0.00201081357219;0.00200626918584,0.981959195894;0.0170562127219;0.000984591384428,0.0675349150811,0.0437042068707,0.403767192082,0.0125745727324,0.99370456238,101;102;103;104,0;100;200;400,0.071656353496;0.0527073262636;0.0876692350173;0.0514321787727,0.0403818234336;0.0322221715849;0.0666508407099;0.0355619917544,0.989526415095;0.993057566655;0.983982219831;0.99741822007
AA,43,pcr,3,3,1,1,31,2,250,mean,cv_normal,cathodic,mean,4,250,1,0.36625673238,0.4,0.333333333333,0.996308463946;0.0837903604946;0.0186713727,1;-0.2;0,0.99263055533;0.00702082451182;0.000348620158503,0.972907834594;0.0231360521296;0.00395611327687,0.0551486833525,0.0375922928876,0.398314717742,0.0100553628347,0.993085932918,101;102;103;104,0;100;200;400,0.0652835417871;0.069991974827;0.0433893109784;0.0334971554976,0.0459129064969;0.0537542945252;0.0296774862678;0.0210244842606,0.988945673308;0.981752915913;0.994517027488;0.997947214115
AA,44,pcr,3,3,2,2,31,2,250,electrode,cv_gc,anodic,E1,4,250,1,0.341670610349,0.466666666667,0.666666666667,0.99984125792;0.0120021544737;0.0131684186542,1;0.4;0,0.999835008546;0.999290051466;0.00087493998771,0.998999555815;0.000779672754497;0.000220771430443,0.0118837710528,0.00710088899382,0.053238829837,0.00212360668628,0.999854139099,101;102;103;104,0;100;200;400,0.00679843867081;0.0181291697888;0.0135968773416;0.0022661462236,0.00473392599588;0.0126238026557;0.00946785199176;0.00157797533196,0.999875450797;0.999248699654;0.999709324456;0.999996691431
AA,44,pcr,3,3,2,2,31,2,250,electrode,cv_gc,anodic,E3,4,250,1,0.347809533258,0.6,0.666666666667,0.999442144002;0.0133910000389;0.0305954557328,1;0.4;-0.4,0.998905994422;0.927103401072;0.073990604506,0.998132576487;0.00161122374677;0.000256199766473,0.0159549388398,0.011069521634,0.0524726739536,0.00271276025463,0.9996575621,101;102;103;104,0;100;200;400,0.00912746237849;0.024339899676;0.018254924757;0.0030424874595,0.00737968108934;0.0196791495716;0.0147593621787;0.00245989369644,0.999825326392;0.998815887086;0.999401002637;0.999990851323
AA,44,pcr,3,3,2,2,31,2,250,electrode,cv_gc,anodic,E5,4,250,1,0.351948165662,0.466666666667,0.666666666667,0.999197269042;0.0278973963209;0.0287498316222,1;-0.2;0.2,0.999981198454;0.592784975855;0.407233825691,0.99884511295;0.000943228116798;0.000211658933232,0.011348841115,0.00640523776214,0.0724426552919,0.00190459340767,0.999849319407,101;102;103;104,0;100;200;400,0.00649241726068;0.0173131126952;0.0129848345214;0.00216413908689,0.00427015850809;0.0113870893549;0.00854031701619;0.00142338616936,0.999911746073;0.999425735032;0.99972283443;0.999996164934
AA,44,pcr,3,3,2,2,31,2,250,electrode,cv_gc,anodic,E7,4,250,1,0.347191171354,0.466666666667,0.666666666667,0.999383036791;0.0342011073252;0.00798936994491,1;-0.2;0.2,0.999834652083;0.677396516032;0.322768831885,0.998850006874;0.000883937165605;0.00026605596025,0.0125229643144,0.00676524133239,0.0719444148227,0.00202133500845,0.999827318484,101;102;103;104,0;100;200;400,0.00716410678816;0.0191042847684;0.0143282135763;0.00238803559605,0.00451016088826;0.012027095702;0.00902032177652;0.00150338696275,0.9999030106;0.999361283972;0.999686059886;0.999995537502
AA,44,pcr,3,3,2,2,31,2,250,electrode,cv_gc,cathodic,E1,4,250,1,0.342026903156,0.466666666667,0.666666666667,0.999822652388;0.010901811533;0.0153562455474,1;0.4;0,0.999744837369;0.996516177388;0.00373898524381,0.998332730872;0.00158494114707;8.23279807366e-05,0.00641894106966,0.00444672792204,0.0296188216476,0.00113310416723,0.999923405535,101;102;103;104,0;100;200;400,0.00367213210349;0.00979235227598;0.00734426420699;0.0012240440345,0.00296448528136;0.00790529408363;0.00592897056272;0.000988161760454,0.999955492855;0.99971812325;0.999871832123;0.999998123025
AA,44,pcr,3,3,2,2,31,2,250,electrode,cv_gc,cathodic,E3,4,250,1,0.352586288691,0.466666666667,0.666666666667,0.999096232972;0.0227714003613;0.0358912327413,1;0.4;0,0.998374736841;0.942372231865;0.0592530312936,0.99601039174;0.003850769968;0.000138838291755,0.0105261122467,0.00696981868528,0.0540958944282,0.00177008482715,0.999772182005,101;102;103;104,0;100;200;400,0.00602175254246;0.0160580067799;0.0120435050849;0.00200725084749,0.00464654579019;0.0123907887738;0.00929309158038;0.00154884859673,0.999905815261;0.99934808134;0.999647639461;0.999993444995
AA,44,pcr,3,3,2,2,31,2,250,electrode,cv_gc,cathodic,E5,4,250,1,0.354543788558,0.466666666667,0.666666666667,0.998911520599;0.0387413346778;0.0259785103986,1;-0.2;0.2,0.999999572555;0.676793478725;0.32320694872,0.998119340872;0.0017366248411;0.000144034286564,0.00727125913701,0.00336764547456,0.0739614236204,0.00121201491083,0.999899778276,101;102;103;104,0;100;200;400,0.00415972413831;0.0110925977022;0.00831944827662;0.00138657471277,0.00224509698304;0.00598692528811;0.00449019396608;0.000748365661014,0.999953984849;0.999696341507;0.999840937378;0.999997249777
AA,44,pcr,3,3,2,2,31,2,250,electrode,cv_gc,cathodic,E7,4,250,1,0.347183181778,0.533333333333,0.666666666667,0.999190652803;0.0401649863388;0.00219390619356,1;-0.2;0.4,0.999611377586;0.712168496695;0.288220125719,0.998211853898;0.00164514915029;0.000142996952053,0.00882086934172,0.00461209746871,0.0733029058918,0.00141876577181,0.999861522987,101;102;103;104,0;100;200;400,0.00504622135317;0.0134565902751;0.0100924427063;0.00168207378439,0.00307473164581;0.00819928438882;0.00614946329162;0.0010249105486,0.999937966099;0.999589436517;0.999782274814;0.999996128547
AA,44,pcr,3,3,2,2,31,2,250,electrode,cv_normal,anodic,E1,4,250,1,0.388601558986,0.466666666667,0.666666666667,0.986201608144;0.0147090683034;0.164894000511,1;0.4;0,0.973743012231;0.986025622728;0.0402313650409,0.976241017884;0.0180027292717;0.00575625284448,0.0679920433523,0.0438648031671,0.194338351869,0.0141459667913,0.991913217671,101;102;103;104,0;100;200;400,0.0388967218217;0.103724591525;0.0777934436434;0.0129655739406,0.0292432021114;0.0779818722971;0.0584864042228;0.00974773403714,0.996067932651;0.967458476999;0.985028223902;0.999794394487
AA,44,pcr,3,3,2,2,31,2,250,electrode,cv_normal,anodic,E3,4,250,1,0.360542051778,0.466666666667,0.666666666667,0.998251539558;0.0386706464014;0.0447039693737,1;0.4;0,0.998169559797;0.99758558236;0.00424485784294,0.970932146688;0.0281407420066;0.000927111305081,0.0215290465782,0.0133389230064,0.160127539323,0.00395976317337,0.999314719256,101;102;103;104,0;100;200;400,0.0123162842967;0.0328434247912;0.0246325685934;0.0041054280989,0.00889261533759;0.0237136409002;0.0177852306752;0.00296420511253,0.999713488132;0.99737555898;0.998647910814;0.999981545442
AA,44,pcr,3,3,2,2,31,2,250,electrode,cv_normal,anodic,E5,4,250,1,0.34783933599,0.466666666667,0.666666666667,0.999275067001;0.0374613133447;0.00678162762593,1;0.4;0,0.999924489544;0.99739816764;0.00267734281624,0.987648350574;0.0117117428264;0.000639906599379,0.0140545285163,0.00859115751065,0.135818208478,0.00254598720446,0.999758440003,101;102;103;104,0;100;200;400,0.00804028028986;0.0214407474396;0.0160805605797;0.00268009342995,0.00572743834044;0.0152731689078;0.0114548766809;0.00190914611348,0.999868578816;0.998902628038;0.999512111228;0.999993918498
AA,44,pcr,3,3,2,2,31,2,250,electrode,cv_normal,anodic,E7,4,250,1,0.35967027084,0.466666666667,0.666666666667,0.997081006838;0.0761303636879;0.00579944199495,1;0.4;0,0.999998314301;0.991378308578;0.00862337712176,0.983852893584;0.0154975505543;0.000649555862023,0.0145658855748,0.00787056807002,0.175608930952,0.00252321103827,0.99975474969,101;102;103;104,0;100;200;400,0.00833281618486;0.0222208431596;0.0166656323697;0.00277760539495,0.00524704538001;0.0139921210134;0.01049409076;0.00174901512667,0.999877099847;0.998910889383;0.999496748622;0.999993734564
AA,44,pcr,3,3,2,2,31,2,250,electrode,cv_normal,cathodic,E1,4,250,1,0.401545419112,0.4,0.666666666667,0.98680167866;0.144247836743;0.073586741931,1;-0.2;0,0.978245621082;0.624152691595;0.397601687322,0.968718074975;0.0237880778546;0.00749384717057,0.0495433032404,0.033905777991,0.132201565057,0.0101289004035,0.993154544907,101;102;103;104,0;100;200;400,0.0283426117124;0.0755802978998;0.0566852234249;0.00944753723748,0.022603851994;0.0602769386507;0.045207703988;0.00753461733133,0.997383960509;0.973821729144;0.988852340251;0.999803606197
AA,44,pcr,3,3,2,2,31,2,250,electrode,cv_normal,cathodic,E3,4,250,1,0.373027284531,0.4,0.666666666667,0.993198957463;0.116010172965;0.00987272316333,1;-0.2;0,0.998836143056;0.86232497812;0.138838878824,0.961438434552;0.0353710803047;0.00319048514381,0.0264741748154,0.0163259632991,0.16902627675,0.00472945762583,0.998415484288,101;102;103;104,0;100;200;400,0.0151452811606;0.0403874164282;0.0302905623211;0.00504842705352,0.0108839755328;0.029023934754;0.0217679510655;0.00362799184425,0.999458788863;0.994112915026;0.997319927445;0.999952207968
AA,44,pcr,3,3,2,2,31,2,250,electrode,cv_normal,cathodic,E5,4,250,1,0.355062161276,0.4,0.666666666667,0.998147959518;0.0604782035154;0.00656032079547,1;-0.2;0,0.999661784506;0.837760724871;0.162577490623,0.979560941375;0.0173706399697;0.00306841865546,0.0241596187704,0.0153031136262,0.151604928884,0.00430273830514,0.998743025268,101;102;103;104,0;100;200;400,0.0138211756008;0.0368564682688;0.0276423512016;0.00460705853359,0.0102020757508;0.0272055353354;0.0204041515016;0.00340069191693,0.999500812817;0.99512780624;0.997879677465;0.999963756685
AA,44,pcr,3,3,2,2,31,2,250,electrode,cv_normal,cathodic,E7,4,250,1,0.352157900357,0.4,0.666666666667,0.998790220428;0.0482634241844;0.00942005645835,1;-0.2;0,0.999281644357;0.860352179617;0.140366176026,0.976226805424;0.0201251805956;0.00364801398069,0.0267542042171,0.0163751807732,0.167544660421,0.00454674710377,0.998581058902,101;102;103;104,0;100;200;400,0.0153054796956;0.0408146125217;0.0306109593913;0.00510182656521,0.0109167871821;0.0291114324856;0.0218335743642;0.00363892906071,0.999462573037;0.99458271432;0.997580282017;0.999958288529
AA,44,pcr,3,3,2,2,31,2,250,mean,cv_gc,anodic,mean,4,250,1,0.343254832685,0.6,0.666666666667,0.99966088678;0.0256583540082;0.00444525726688,1;0.4;-0.4,0.999831272503;0.88209093643;0.118077791068,0.998855262329;0.000916948322696;0.000227789348359,0.0110130208903,0.00625062021238,0.0564889029592,0.00186412286997,0.999858860827,101;102;103;104,0;100;200;400,0.0063003020481;0.0168008054616;0.0126006040962;0.0021001006827,0.00416708014159;0.0111122137109;0.00833416028317;0.00138902671386,0.999914034663;0.999440291779;0.999738870385;0.999996471582
AA,44,pcr,3,3,2,2,31,2,250,mean,cv_gc,cathodic,mean,4,250,1,0.346175992441,0.6,0.666666666667,0.999495812211;0.030614875643;0.00841728946999,1;0.4;-0.4,0.999665572016;0.88551279998;0.114821628004,0.99797455052;0.0019112836867;0.000114165793251,0.00735373269861,0.0040742349414,0.057744761397,0.00123445947136,0.999896928248,101;102;103;104,0;100;200;400,0.00420690541166;0.0112184144311;0.00841381082332;0.00140230180389,0.0027161566276;0.00724308434027;0.0054323132552;0.000905385542534,0.999951830214;0.999680289961;0.999835888599;0.99999720969
AA,44,pcr,3,3,2,2,31,2,250,mean,cv_normal,anodic,mean,4,250,1,0.362540976587,0.466666666667,0.666666666667,0.99798943744;0.0448420959834;0.0447913963373,1;0.4;0,0.99835077534;0.991871499347;0.00977772531233,0.981959195894;0.0170562127219;0.000984591384428,0.0238311780588,0.0158264698879,0.150393241802,0.00443721416454,0.999216100781,101;102;103;104,0;100;200;400,0.013633282042;0.0363554187787;0.0272665640841;0.00454442734734,0.0105509799253;0.0281359464674;0.0211019598506;0.00351699330843,0.999620871189;0.996697003981;0.998450581543;0.999979843844
AA,44,pcr,3,3,2,2,31,2,250,mean,cv_normal,cathodic,mean,4,250,1,0.36625673238,0.4,0.666666666667,0.996308463946;0.0837903604946;0.0186713727,1;-0.2;0,0.997207219618;0.817460930908;0.185331849475,0.972907834594;0.0231360521296;0.00395611327687,0.0301083209333,0.0201281207076,0.15456360063,0.00548970660627,0.997939197533,101;102;103;104,0;100;200;400,0.017224294581;0.0459314522159;0.0344485891619;0.00574143152699,0.0134187471384;0.0357833257023;0.0268374942768;0.00447291571279,0.999230501516;0.992141903963;0.996543843167;0.999939692938
AA,45,pcr,3,3,3,3,31,2,250,electrode,cv_gc,anodic,E1,4,250,1,0.341670610349,0.466666666667,1,0.99984125792;0.0120021544737;0.0131684186542,1;0.4;0,1;1;1,0.998999555815;0.000779672754497;0.000220771430443,4.40285002173e-16,2.5609288995e-16,6.66133814775e-15,7.86780703136e-17,1,101;102;103;104,0;100;200;400,2.23200716151e-16;5.12558026718e-16;2.14456599066e-16;6.45660599097e-16,1.33853865492e-16;3.69259310629e-16;1.30780802854e-16;3.90477580825e-16,1;1;1;1
AA,45,pcr,3,3,3,3,31,2,250,electrode,cv_gc,anodic,E3,4,250,1,0.347809533258,0.6,1,0.999442144002;0.0133910000389;0.0305954557328,1;0.4;-0.4,1;1;1,0.998132576487;0.00161122374677;0.000256199766473,3.41085308002e-16,1.37023422123e-16,6.66133814775e-15,5.79934950724e-17,1,101;102;103;104,0;100;200;400,1.89865762306e-16;1.99419054814e-16;1.90730672836e-16;5.94274004698e-16,9.17521267296e-17;5.65224950178e-17;5.86926340862e-17;3.41126432657e-16,1;1;1;1
AA,45,pcr,3,3,3,3,31,2,250,electrode,cv_gc,anodic,E5,4,250,1,0.351948165662,0.466666666667,1,0.999197269042;0.0278973963209;0.0287498316222,1;-0.2;0.2,1;1;1,0.99884511295;0.000943228116798;0.000211658933232,2.95259563042e-16,1.63272702107e-16,2.10942374679e-15,4.95512635714e-17,1,101;102;103;104,0;100;200;400,4.80797950236e-16;2.04912424772e-16;9.47090761943e-17;2.58045070441e-16,3.42028922545e-16;1.13124082584e-16;4.952180159e-17;1.48416001711e-16,1;1;1;1
AA,45,pcr,3,3,3,3,31,2,250,electrode,cv_gc,anodic,E7,4,250,1,0.347191171354,0.466666666667,1,0.999383036791;0.0342011073252;0.00798936994491,1;-0.2;0.2,1;1;1,0.998850006874;0.000883937165605;0.00026605596025,3.67566263514e-16,2.00907541471e-16,5.77315972805e-15,5.93289685819e-17,1,101;102;103;104,0;100;200;400,4.68723300801e-16;3.43152284791e-16;1.69609699359e-16;4.17369571131e-16,3.39572120422e-16;2.07872781488e-16;1.16958959878e-16;1.39226304097e-16,1;1;1;1
AA,45,pcr,3,3,3,3,31,2,250,electrode,cv_gc,cathodic,E1,4,250,1,0.342026903156,0.466666666667,1,0.999822652388;0.010901811533;0.0153562455474,1;0.4;0,1;1;1,0.998332730872;0.00158494114707;8.23279807366e-05,1.4433734895e-16,8.36044016135e-17,8.881784197e-16,2.54791639005e-17,1,101;102;103;104,0;100;200;400,2.05178369053e-16;7.70533934042e-17;6.17912072512e-17;1.77424742782e-16,1.54530901963e-16;4.12328591409e-17;2.17282788983e-17;1.16925566451e-16,1;1;1;1
AA,45,pcr,3,3,3,3,31,2,250,electrode,cv_gc,cathodic,E3,4,250,1,0.352586288691,0.466666666667,1,0.999096232972;0.0227714003613;0.0358912327413,1;0.4;0,1;1;1,0.99601039174;0.003850769968;0.000138838291755,1.16763946949e-16,6.72341956415e-17,8.881784197e-16,1.96351783079e-17,1,101;102;103;104,0;100;200;400,1.18177379514e-16;5.79304096642e-17;1.21638025895e-16;1.497252233e-16,6.49966191979e-17;2.13258230519e-17;9.1631563448e-17;9.0982776868e-17,1;1;1;1
AA,45,pcr,3,3,3,3,31,2,250,electrode,cv_gc,cathodic,E5,4,250,1,0.354543788558,0.466666666667,1,0.998911520599;0.0387413346778;0.0259785103986,1;-0.2;0.2,1;1;1,0.998119340872;0.0017366248411;0.000144034286564,1.88415883653e-16,7.67040510968e-17,3.88578058619e-15,3.14062332426e-17,1,101;102;103;104,0;100;200;400,1.51424458369e-16;1.18944168826e-16;9.27434908743e-17;3.10360667389e-16,6.46600828436e-17;5.99806662671e-17;4.04190569903e-17;1.41756398286e-16,1;1;1;1
AA,45,pcr,3,3,3,3,31,2,250,electrode,cv_gc,cathodic,E7,4,250,1,0.347183181778,0.533333333333,1,0.999190652803;0.0401649863388;0.00219390619356,1;-0.2;0.4,1;1;1,0.998211853898;0.00164514915029;0.000142996952053,2.89959089744e-16,1.66626857711e-16,4.77395900589e-15,4.66375836458e-17,1,101;102;103;104,0;100;200;400,3.24861068331e-16;2.77971458985e-16;2.07686376776e-16;3.32217726911e-16,2.40953090813e-16;1.8811081165e-16;1.46039213708e-16;9.14043146727e-17,1;1;1;1
AA,45,pcr,3,3,3,3,31,2,250,electrode,cv_normal,anodic,E1,4,250,1,0.388601558986,0.466666666667,1,0.986201608144;0.0147090683034;0.164894000511,1;0.4;0,1;1;1,0.976241017884;0.0180027292717;0.00575625284448,6.8895799477e-16,4.25401088053e-16,2.22044604925e-15,1.43339962062e-16,1,101;102;103;104,0;100;200;400,3.17128245108e-16;3.7355588283e-16;3.11046839984e-16;1.249715174e-15,1.84605802866e-16;2.76671914545e-16;2.22414968387e-16;1.01791166641e-15,1;1;1;1
AA,45,pcr,3,3,3,3,31,2,250,electrode,cv_normal,anodic,E3,4,250,1,0.360542051778,0.466666666667,1,0.998251539558;0.0386706464014;0.0447039693737,1;0.4;0,1;1;1,0.970932146688;0.0281407420066;0.000927111305081,2.55905106017e-16,1.31037460613e-16,3.5527136788e-15,4.70677422245e-17,1,101;102;103;104,0;100;200;400,2.33997902021e-16;1.10423088633e-16;9.3148645965e-17;4.31653502528e-16,1.48058973935e-16;6.62573294841e-17;4.44765752006e-17;2.65356963833e-16,1;1;1;1
AA,45,pcr,3,3,3,3,31,2,250,electrode,cv_normal,anodic,E5,4,250,1,0.34783933599,0.466666666667,1,0.999275067001;0.0374613133447;0.00678162762593,1;0.4;0,1;1;1,0.987648350574;0.0117117428264;0.000639906599379,4.05389456853e-16,2.75626852071e-16,2.6645352591e-15,7.34365701969e-17,1,101;102;103;104,0;100;200;400,4.22509996911e-16;2.61670975806e-16;1.9943803969e-16;6.08769675795e-16,3.38728611132e-16;1.61527041742e-16;1.33480899944e-16;4.68770855466e-16,1;1;1;1
AA,45,pcr,3,3,3,3,31,2,250,electrode,cv_normal,anodic,E7,4,250,1,0.35967027084,0.466666666667,1,0.997081006838;0.0761303636879;0.00579944199495,1;0.4;0,1;1;1,0.983852893584;0.0154975505543;0.000649555862023,4.55546928935e-16,2.67960361948e-16,3.5527136788e-15,7.89132273242e-17,1,101;102;103;104,0;100;200;400,7.35677092122e-16;1.11695741869e-16;2.0283208946e-16;4.85030348233e-16,5.82840247148e-16;6.375499087e-17;1.47020416674e-16;2.78225793099e-16,1;1;1;1
