day,condition,condition_code,dopamine_uM,ascorbic_acid_uM,uric_acid_uM,technique,sweep,n_points,rmse_uA,mae_uA,max_abs_residual_uA,normalized_rmse,r2,superposition_mode,baseline_source,linear_correction,gaussian_correction,linear_edge_fraction,linear_left_range_v,linear_right_range_v,gaussian_fit_start_v,gaussian_center_v,gaussian_sigma_v,gaussian_fit_mode
2,15,215,20,200,100,cv_gc,cathodic,1000,2.63578877247,0.646977161129,23.5595594146,7.03246627936,-563.834227435,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,16,216,20,400,100,cv_normal,anodic,1001,0.16361185609,0.136648427824,0.462782187302,0.127474859598,0.840936835711,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,16,216,20,400,100,cv_normal,cathodic,1000,0.161605640617,0.133397468216,0.514262948034,0.254410309638,-0.000534648842765,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,16,216,20,400,100,cv_gc,anodic,1001,3.05350016283,0.813847742609,27.3463138803,1.99876157568,-37.2944833032,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,16,216,20,400,100,cv_gc,cathodic,1000,2.62804656471,0.663095676575,23.4838683367,3.74653709964,-234.009370744,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,17,217,50,0,100,cv_normal,anodic,1001,0.155642008313,0.106410740882,0.494738270383,0.237010244157,0.345053442054,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,17,217,50,0,100,cv_normal,cathodic,1000,0.17050879698,0.140134610288,0.278925716912,0.341870970242,-0.811698343392,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,17,217,50,0,100,cv_gc,anodic,1001,2.86090692575,0.644159471849,26.5810562865,3.23240708872,-160.131299002,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,17,217,50,0,100,cv_gc,cathodic,1000,2.44917238499,0.585554972877,23.2022946209,3.82630122329,-253.106928775,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,18,218,50,100,100,cv_normal,anodic,1001,0.121386152608,0.0866652315063,0.507344153167,0.142366879859,0.746067566993,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,18,218,50,100,100,cv_normal,cathodic,1000,0.189992886328,0.163118350769,0.310476457318,0.370247951231,-1.41910665284,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,18,218,50,100,100,cv_gc,anodic,1001,2.83737646317,0.644135991595,26.4280597323,2.93860943555,-129.507791963,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,18,218,50,100,100,cv_gc,cathodic,1000,2.43421333821,0.579849196402,23.0938611775,3.80210303578,-276.899697008,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,19,219,50,200,100,cv_normal,anodic,1001,0.139870663737,0.101438744176,0.563036674109,0.121686164726,0.824807975694,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,19,219,50,200,100,cv_normal,cathodic,1000,0.166788442701,0.143836797558,0.283318864002,0.307219601951,-0.79283945223,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,19,219,50,200,100,cv_gc,anodic,1001,2.82996762599,0.691692190492,26.3548291574,2.29063317064,-59.9879049694,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,19,219,50,200,100,cv_gc,cathodic,1000,2.42522083896,0.566957514526,23.0285806975,3.56522821805,-236.243907244,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,20,220,50,400,100,cv_normal,anodic,1001,0.291702758005,0.165591770337,0.977421493052,0.13300926472,0.789884253217,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,20,220,50,400,100,cv_normal,cathodic,1000,0.186996897034,0.150819791092,0.345449822723,0.245228740343,-0.0276765277527,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,20,220,50,400,100,cv_gc,anodic,1001,2.82659321164,0.735742535821,26.2706101253,1.2089315338,-16.13574679,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,20,220,50,400,100,cv_gc,cathodic,1000,2.41170719117,0.593143130044,22.9126631039,2.667062973,-126.819005476,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,21,221,100,0,100,cv_normal,anodic,1001,0.147119701364,0.107428819481,0.406185259566,0.151489287292,0.693964128555,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,21,221,100,0,100,cv_normal,cathodic,1000,0.192844455231,0.164328135443,0.290610957505,0.350930855534,-1.12812334291,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,21,221,100,0,100,cv_gc,anodic,1001,0.203771636694,0.142402408949,1.02608566825,0.155610957115,0.638179769488,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,21,221,100,0,100,cv_gc,cathodic,1000,0.121271188466,0.0788873233168,0.641357206846,0.179315787474,0.466032617568,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,22,222,100,100,100,cv_normal,anodic,1001,0.113067311512,0.0896684764894,0.338466834418,0.108994068641,0.858055406127,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,22,222,100,100,100,cv_normal,cathodic,1000,0.179712924543,0.158683772206,0.267255243208,0.330363090646,-0.817608665602,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,22,222,100,100,100,cv_gc,anodic,1001,0.200411184821,0.150654809712,0.885254115966,0.14096794426,0.726152372675,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,22,222,100,100,100,cv_gc,cathodic,1000,0.142841634398,0.0955222738486,0.592230943942,0.169184850081,0.471355928134,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,23,223,100,200,100,cv_normal,anodic,1001,0.157574568611,0.119324739346,0.38814127194,0.104319977413,0.864582014399,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,23,223,100,200,100,cv_normal,cathodic,1000,0.160121859178,0.142847048426,0.276458665883,0.287150330083,-0.275382678975,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,23,223,100,200,100,cv_gc,anodic,1001,0.259619010934,0.191881829023,0.776722599299,0.160724175969,0.696565427169,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,23,223,100,200,100,cv_gc,cathodic,1000,0.162262829987,0.113733956954,0.523637607108,0.158415010917,0.517890577094,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,24,224,100,400,100,cv_normal,anodic,1001,0.304993235764,0.187281639771,0.946212315828,0.116384996778,0.831292245512,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,24,224,100,400,100,cv_normal,cathodic,1000,0.184508706166,0.154919497393,0.371463969864,0.196888303049,0.282901835128,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,24,224,100,400,100,cv_gc,anodic,1001,0.391886661112,0.284385154123,0.830885532235,0.14566797645,0.743766043274,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
2,24,224,100,400,100,cv_gc,cathodic,1000,0.212608458328,0.155007729878,0.560042177205,0.149375279033,0.578543684056,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,2,302,0,100,200,cv_normal,anodic,1001,0.410397263726,0.318084016351,1.18623279533,0.103887160598,0.832739243283,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,2,302,0,100,200,cv_normal,cathodic,1000,0.232394499427,0.174171765313,0.789796219095,0.159960518327,0.619860006149,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,2,302,0,100,200,cv_gc,anodic,1001,1.18895788285,0.34882951646,20.7350598525,0.0688970552483,0.000625077175726,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,2,302,0,100,200,cv_gc,cathodic,1000,0.783333060754,0.231849868498,16.5312797436,0.0661142162134,-0.883563911318,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,3,303,0,200,200,cv_normal,anodic,1001,0.612000864479,0.46447486601,1.79328282434,0.125407293547,0.735142737001,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,3,303,0,200,200,cv_normal,cathodic,1000,0.3184161844,0.241259409384,0.935080724962,0.177522838863,0.512514062639,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,3,303,0,200,200,cv_gc,anodic,1001,1.22682577613,0.441128823287,20.7049102925,0.0711335542618,0.0387096245825,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,3,303,0,200,200,cv_gc,cathodic,1000,0.808927311494,0.290337961659,16.5005128037,0.0684417718392,-0.631467111028,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,4,304,0,400,200,cv_normal,anodic,1001,0.99428497982,0.745473116137,2.83365313388,0.152511366419,0.57983977003,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,4,304,0,400,200,cv_normal,cathodic,1000,0.475931560014,0.351638134787,1.08230230826,0.20635825451,0.323102974349,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,4,304,0,400,200,cv_gc,anodic,1001,1.32417566126,0.563618102274,20.8595670744,0.0769056106772,0.0253880137237,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,4,304,0,400,200,cv_gc,cathodic,1000,0.869497443793,0.376967009908,16.5958519732,0.0737229533339,-0.497947131973,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,5,305,5,0,200,cv_normal,anodic,1001,0.167758255934,0.123008691194,0.427098986266,0.0981799326997,0.888463646202,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,5,305,5,0,200,cv_normal,cathodic,1000,0.0795738809665,0.052480801071,0.403101331139,0.114255357738,0.827620877438,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,5,305,5,0,200,cv_gc,anodic,1001,0.973903684216,0.340076046421,8.83171429256,0.0565304065462,0.0137553583344,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,5,305,5,0,200,cv_gc,cathodic,1000,0.649361388124,0.188863684329,6.2426518172,0.0549125094367,-1.01593364756,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,6,306,5,100,200,cv_normal,anodic,1001,0.102279625708,0.0817143846284,0.289865228911,0.0436659084933,0.971364650112,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,6,306,5,100,200,cv_normal,cathodic,1000,0.119811729605,0.0862072667598,0.486110082501,0.129563079749,0.747815829156,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,6,306,5,100,200,cv_gc,anodic,1001,0.964465076359,0.327612473378,8.8983555259,0.0559029297899,0.0721069400573,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,6,306,5,100,200,cv_gc,cathodic,1000,0.647604790898,0.181989356959,6.25719892238,0.0547643759017,-0.773378392225,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,7,307,5,200,200,cv_normal,anodic,1001,0.192358907587,0.129154220444,0.581311589666,0.0617936205148,0.935491414851,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,7,307,5,200,200,cv_normal,cathodic,1000,0.169722776604,0.117191325858,0.61223737297,0.143107678355,0.66303641333,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,7,307,5,200,200,cv_gc,anodic,1001,0.959134111586,0.332405769032,8.8992389454,0.0557612149676,0.121311355371,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,7,307,5,200,200,cv_gc,cathodic,1000,0.644599529153,0.211603817069,6.27061171135,0.0547709274935,-0.632224981016,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,8,308,5,400,200,cv_normal,anodic,1001,0.495789874524,0.340351800173,1.45044669745,0.109628847175,0.780517672115,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,8,308,5,400,200,cv_normal,cathodic,1000,0.309592534955,0.216974397354,0.728682532754,0.191939516964,0.36418921219,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,8,308,5,400,200,cv_gc,anodic,1001,0.97778697994,0.408943672108,9.01806703439,0.0569214053396,0.237950164138,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,8,308,5,400,200,cv_gc,cathodic,1000,0.656120305799,0.274807395984,6.40037657509,0.0556650880713,-0.39656296162,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,9,309,10,0,200,cv_normal,anodic,1001,0.240782676578,0.174938372331,0.610419790431,0.168792609558,0.676473828387,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,9,309,10,0,200,cv_normal,cathodic,1000,0.0812825100301,0.0570587933577,0.303010601579,0.129650724124,0.77493746789,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,9,309,10,0,200,cv_gc,anodic,1001,1.80724578576,0.506359711187,15.496465957,0.104472669016,-2.33999369985,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,9,309,10,0,200,cv_gc,cathodic,1000,1.48688681729,0.34982707043,12.5750400111,0.125035266653,-9.16496982086,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,10,310,10,100,200,cv_normal,anodic,1001,0.138573623717,0.114979362959,0.333088475131,0.0623523362944,0.940052459326,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,10,310,10,100,200,cv_normal,cathodic,1000,0.125545569383,0.0932589640469,0.414929845722,0.138440170408,0.702206470422,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,10,310,10,100,200,cv_gc,anodic,1001,1.79314576184,0.526765203427,15.4130749485,0.102999758613,-2.20411279889,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,10,310,10,100,200,cv_gc,cathodic,1000,1.47798271138,0.352552028667,12.5247360025,0.12333420778,-8.19904619072,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,11,311,10,200,200,cv_normal,anodic,1001,0.206188888189,0.143847711632,0.558514223544,0.0664515807359,0.922904944582,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,11,311,10,200,200,cv_normal,cathodic,1000,0.173668730424,0.119258689568,0.571907662007,0.144348004192,0.6307137984,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,11,311,10,200,200,cv_gc,anodic,1001,1.79197482217,0.5182929167,15.4125532467,0.102489422422,-1.98843956639,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,11,311,10,200,200,cv_gc,cathodic,1000,1.4777935729,0.383192336892,12.5062446605,0.122680746946,-7.21231223912,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,12,312,10,400,200,cv_normal,anodic,1001,0.49472681104,0.32724641001,1.52533958262,0.106092177283,0.790594924929,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,12,312,10,400,200,cv_normal,cathodic,1000,0.306362058505,0.213296106643,0.741918021658,0.187777575631,0.340960086452,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,12,312,10,400,200,cv_gc,anodic,1001,1.7728476041,0.559943773188,15.2321614938,0.101330866255,-1.49767189407,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,12,312,10,400,200,cv_gc,cathodic,1000,1.46139397804,0.432780343056,12.3496832825,0.121340435118,-6.21141598173,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,13,313,20,0,200,cv_normal,anodic,1001,0.22393948742,0.159167289293,0.641443901351,0.154557421973,0.736241216262,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,13,313,20,0,200,cv_normal,cathodic,1000,0.101462954066,0.0841125620873,0.228867139838,0.146721195605,0.694768830224,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,13,313,20,0,200,cv_gc,anodic,1001,3.08964092082,0.839112318525,25.8980448487,0.177338147178,-9.2045426635,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,13,313,20,0,200,cv_gc,cathodic,1000,2.62524386727,0.585515611572,22.3213497627,0.21908330904,-31.5142164769,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,14,314,20,100,200,cv_normal,anodic,1001,0.163172102902,0.137732658662,0.363383108922,0.0765622044551,0.910523956313,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,14,314,20,100,200,cv_normal,cathodic,1000,0.142339888763,0.114309984624,0.297154122663,0.15481100533,0.609801157983,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,14,314,20,100,200,cv_gc,anodic,1001,3.07923680599,0.85346159092,25.8286991534,0.177250197525,-8.98067628327,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,14,314,20,100,200,cv_gc,cathodic,1000,2.61877643681,0.586139014275,22.306524982,0.219152536836,-29.6719322675,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,15,315,20,200,200,cv_normal,anodic,1001,0.210359254762,0.159513433036,0.511018207616,0.0761964663793,0.90046711789,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,15,315,20,200,200,cv_normal,cathodic,1000,0.16220116489,0.118416041673,0.408955735919,0.147074914184,0.600645776603,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,15,315,20,200,200,cv_gc,anodic,1001,3.0664885896,0.87830584817,25.7275450911,0.17681729245,-8.82540905976,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,15,315,20,200,200,cv_gc,cathodic,1000,2.60755439508,0.614967202778,22.2601167575,0.218855403062,-28.6323850019,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,16,316,20,400,200,cv_normal,anodic,1001,0.353799007539,0.221568753699,1.02420188605,0.0898306427071,0.853636157174,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,16,316,20,400,200,cv_normal,cathodic,1000,0.272198573755,0.199673561092,0.620091923308,0.201844845178,0.199093623937,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,16,316,20,400,200,cv_gc,anodic,1001,3.05626679993,0.824624182141,25.7057630139,0.175387669253,-6.63544846408,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,16,316,20,400,200,cv_gc,cathodic,1000,2.60099116375,0.660709581342,22.0800053791,0.216191223777,-24.7445362296,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,17,317,50,0,200,cv_normal,anodic,1001,0.24982467973,0.186532980831,0.770078877418,0.183984215598,0.626109477995,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,17,317,50,0,200,cv_normal,cathodic,1000,0.17588950152,0.141638385173,0.394913520232,0.244464269249,0.110713182636,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,17,317,50,0,200,cv_gc,anodic,1001,2.80229445171,0.766035212525,24.3788710523,0.159746961029,-7.36131050505,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,17,317,50,0,200,cv_gc,cathodic,1000,2.382421956,0.587813038567,21.2686592432,0.196086051317,-24.9442949444,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,18,318,50,100,200,cv_normal,anodic,1001,0.175890982544,0.136785334918,0.465038912658,0.0837412026338,0.893290230278,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,18,318,50,100,200,cv_normal,cathodic,1000,0.208518772837,0.178062285031,0.399201846738,0.222909094233,0.181084668253,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,18,318,50,100,200,cv_gc,anodic,1001,2.7862713602,0.778558162859,24.2599417121,0.158856126984,-7.25433733467,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,18,318,50,100,200,cv_gc,cathodic,1000,2.37317344359,0.605798790401,21.2184416484,0.19598717895,-24.2699275353,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,19,319,50,200,200,cv_normal,anodic,1001,0.217768389581,0.160257131206,0.605615087742,0.0894207914786,0.865574654047,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,19,319,50,200,200,cv_normal,cathodic,1000,0.203014876709,0.170459443129,0.378034503834,0.200292032753,0.269634305421,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,19,319,50,200,200,cv_gc,anodic,1001,2.77872600805,0.82061260748,24.1479092217,0.159940780495,-7.2942658336,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,19,319,50,200,200,cv_gc,cathodic,1000,2.36542416609,0.618287934669,21.2569327832,0.197718101205,-24.2683238511,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,20,320,50,400,200,cv_normal,anodic,1001,0.305386205358,0.203562171372,0.748242630353,0.085882373506,0.869565201296,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,20,320,50,400,200,cv_normal,cathodic,1000,0.279582469536,0.218679851643,0.552989608003,0.224668880548,-0.0326296400708,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,20,320,50,400,200,cv_gc,anodic,1001,2.75490415462,0.815105469233,23.9544618836,0.159797856855,-6.30428659528,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,20,320,50,400,200,cv_gc,cathodic,1000,2.35131760551,0.651554422793,21.1992876137,0.198591703327,-23.4122775819,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,21,321,100,0,200,cv_normal,anodic,1001,0.254996479271,0.180444485748,1.00933246483,0.164773874977,0.645767144816,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,21,321,100,0,200,cv_normal,cathodic,1000,0.118785037292,0.100046959288,0.212502157549,0.120329362121,0.762634008013,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,21,321,100,0,200,cv_gc,anodic,1001,0.855090369758,0.400239811041,13.4076710126,0.0496781214543,0.167456493109,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,21,321,100,0,200,cv_gc,cathodic,1000,0.425963203469,0.15934542932,10.4874569576,0.0360013588018,0.057651138565,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,22,322,100,100,200,cv_normal,anodic,1001,0.25919177159,0.216641014448,0.622970933629,0.137788157369,0.736093862554,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,22,322,100,100,200,cv_normal,cathodic,1000,0.158223299024,0.126601760117,0.296636831377,0.159519910706,0.544440475621,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,22,322,100,100,200,cv_gc,anodic,1001,0.864673894296,0.436106971262,13.5270449178,0.0503045456199,0.160714711788,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,22,322,100,100,200,cv_gc,cathodic,1000,0.449310797116,0.201052560287,10.5390117311,0.0381333237161,-0.0787240469338,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
3,23,323,100,200,200,cv_normal,anodic,1001,0.343766976884,0.288480165716,0.663353209651,0.161402994755,0.663615453826,full_curve_sum,mean,True,True,0.08,"0.10,0.15","0.60,0.68",0.7,0.9,0.08,optimize
