analyte,setup_id,method,n_components,requested_n_components,score_trend_degree,score_trend_degree_effective,smooth_window,smooth_polyorder,grid_points,scope,technique,sweep,electrode,n_concentrations,n_voltages,cumulative_explained_variance_ratio,avg_abs_pc_pearson,avg_abs_pc_spearman,avg_pc_trend_r2,pc_pearson_r,pc_spearman_r,pc_trend_r2,pc_explained_variance_ratio,rmse_uA,mae_uA,max_abs_residual_uA,normalized_rmse,r2,condition_codes,concentration_values_uM,per_condition_rmse_uA,per_condition_mae_uA,per_condition_r2
UA,119,pcr,1,1,2,2,51,3,250,electrode,cv_gc,cathodic,E7,4,250,0.812078472947,0.613603410583,0.8,0.876130412065,0.613603410583,0.8,0.876130412065,0.812078472947,0.202307275186,0.111192891905,1.15632954734,0.0376455511463,0.903581584406,101;201;301;401,0;100;200;400,0.193564291367;0.273693764774;0.193235928807;0.118310601477,0.0926891828805;0.17139530575;0.119231487424;0.0614555915659,0.908690367831;0.341373287605;0.950415613668;0.942713437552
UA,119,pcr,1,1,2,2,51,3,250,electrode,cv_normal,anodic,E1,4,250,0.900094108609,0.59904936002,0.8,0.919859908333,0.59904936002,0.8,0.919859908333,0.900094108609,0.193772179601,0.116565565394,0.841464598907,0.0442020937984,0.933524674253,101;201;301;401,0;100;200;400,0.16496541332;0.249103762523;0.203791899085;0.139259542302,0.0928332196917;0.169163759223;0.134620425976;0.0696448566854,0.929243171334;0.680115618239;0.960325768648;0.946812211929
UA,119,pcr,1,1,2,2,51,3,250,electrode,cv_normal,anodic,E3,4,250,0.863742103532,0.617051406087,0.8,0.860217657122,0.617051406087,0.8,0.860217657122,0.863742103532,0.29171197496,0.183447361117,1.41834787569,0.0562387836613,0.886446473251,101;201;301;401,0;100;200;400,0.264500642133;0.395244681168;0.289334685513;0.174613852308,0.15079488774;0.268260595844;0.211178425283;0.1035555356,0.867814856573;0.0681012796444;0.935296793401;0.939896852223
UA,119,pcr,1,1,2,2,51,3,250,electrode,cv_normal,anodic,E5,4,250,0.909891809821,0.730402522721,0.8,0.95397688747,0.730402522721,0.8,0.95397688747,0.909891809821,0.163869190465,0.095887329566,0.937119070926,0.032958520478,0.952162729956,101;201;301;401,0;100;200;400,0.1326645827;0.241124591921;0.166661523297;0.0624133211379,0.0798464926763;0.158148889394;0.109365600091;0.0361883361035,0.964214573378;0.669120245718;0.968325817641;0.991775246858
UA,119,pcr,1,1,2,2,51,3,250,electrode,cv_normal,anodic,E7,4,250,0.861580759738,0.707158673974,0.8,0.966487184206,0.707158673974,0.8,0.966487184206,0.861580759738,0.187514469392,0.109341719383,1.11109205401,0.0351938283997,0.933819336248,101;201;301;401,0;100;200;400,0.152368418648;0.267174432124;0.196742854684;0.085677545918,0.0888827515949;0.171670920248;0.124579859214;0.0522333464752,0.958908079629;0.483564639252;0.953315140198;0.980984690348
UA,119,pcr,1,1,2,2,51,3,250,electrode,cv_normal,cathodic,E1,4,250,0.892259058724,0.659277212047,0.8,0.975604848325,0.659277212047,0.8,0.975604848325,0.892259058724,0.125053051318,0.0684384164733,0.804939191186,0.026396252215,0.943002777464,101;201;301;401,0;100;200;400,0.0968397550079;0.153358881663;0.14386251557;0.0946559794982,0.0495461636402;0.0903588016034;0.0820194893593;0.0518292112904,0.969449063042;0.706067711323;0.950800679984;0.929775016634
UA,119,pcr,1,1,2,2,51,3,250,electrode,cv_normal,cathodic,E3,4,250,0.84426453639,0.740645984864,0.8,0.991789197679,0.740645984864,0.8,0.991789197679,0.84426453639,0.156577395609,0.0879614330224,1.35348955037,0.0278724071898,0.928248262121,101;201;301;401,0;100;200;400,0.107176890335;0.209603695577;0.185862381789;0.0900027959394,0.0593386883557;0.1125707019;0.115975462475;0.0639608793598,0.972890527241;0.35369745638;0.934404300235;0.955538612779
UA,119,pcr,1,1,2,2,51,3,250,electrode,cv_normal,cathodic,E5,4,250,0.913980986476,0.723191213645,0.8,0.990955926091,0.723191213645,0.8,0.990955926091,0.913980986476,0.106293690623,0.0533897617805,0.905431535083,0.0200600515609,0.960319583557,101;201;301;401,0;100;200;400,0.0752897423155;0.154761155362;0.118032741636;0.0405229078438,0.0381265947333;0.0845326898455;0.0653408850646;0.0255588774786,0.985180917718;0.702343884059;0.960765732739;0.990210462467
UA,119,pcr,1,1,2,2,51,3,250,electrode,cv_normal,cathodic,E7,4,250,0.896378078608,0.733748640494,0.8,0.999997183442,0.733748640494,0.8,0.999997183442,0.896378078608,0.115561606915,0.052198432345,1.119670728,0.0203104296885,0.951263184262,101;201;301;401,0;100;200;400,0.0654908466908;0.16577706334;0.140242039754;0.0444862285064,0.0303508459001;0.0741007908243;0.0717234989764;0.0326185936791,0.990156086159;0.546047162173;0.937865724739;0.985391102332
UA,119,pcr,1,1,2,2,51,3,250,mean,cv_gc,anodic,mean,4,250,0.999150367038,0.113926005034,0.8,0.569763662967,0.113926005034,0.8,0.569763662967,0.999150367038,7.25948039438,6.22164788818,11.7750527013,0.254685081735,0.571214098253,101;201;301;401,0;100;200;400,4.17752427466;11.0650625983;8.29778029424;1.43518124472,4.15334013104;11.0537435411;8.28995564533;1.38955223522,-36.8056805489;-453.125341307;-31.3952264054;-1.90726051783
UA,119,pcr,1,1,2,2,51,3,250,mean,cv_gc,cathodic,mean,4,250,0.999632168432,0.108373662862,0.8,0.565988418927,0.108373662862,0.8,0.565988418927,0.999632168432,7.25568372799,6.22394869691,11.8078959019,0.259491807687,0.566726709998,101;201;301;401,0;100;200;400,4.16169854178;11.0651131407;8.29811135581;1.40166679353,4.15129445108;11.062298474;8.29660294274;1.38559891982,-46.1534045398;-949.689954544;-109.609296875;-5.5542990995
UA,119,pcr,1,1,2,2,51,3,250,mean,cv_normal,anodic,mean,4,250,0.881532939263,0.668914801065,0.8,0.928435343307,0.668914801065,0.8,0.928435343307,0.881532939263,0.205801156285,0.125593781421,1.01872907134,0.0414277808912,0.928469083649,101;201;301;401,0;100;200;400,0.176514957612;0.282945189661;0.21257819259;0.114067809374,0.101939498367;0.187152030871;0.145828603344;0.0674549931009,0.936430910521;0.522334582864;0.954460844564;0.969759483519
UA,119,pcr,1,1,2,2,51,3,250,mean,cv_normal,cathodic,mean,4,250,0.886054442678,0.718716546189,0.8,0.993039732847,0.718716546189,0.8,0.993039732847,0.886054442678,0.12426289843,0.0646853379696,1.0376150647,0.0232910362971,0.947035769458,101;201;301;401,0;100;200;400,0.0852649940482;0.168633743531;0.146728438836;0.0672932260634,0.0444395778377;0.0860394272219;0.0840264560353;0.0442358907836,0.981136585547;0.603772427431;0.946203991071;0.970246346945
UA,120,pcr,1,1,3,3,51,3,250,electrode,cv_gc,anodic,E1,4,250,0.93724721632,0.475071827535,0.8,1,0.475071827535,0.8,1,0.93724721632,0.158898938447,0.0637811373268,1.15032744539,0.0354272617811,0.973978105115,101;201;301;401,0;100;200;400,0.188899784914;0.160084109399;0.124848206592;0.155236481044,0.0731355978558;0.0626019834209;0.049792790639;0.0695941773915,0.903803693787;0.921206691767;0.992502577185;0.952935046344
UA,120,pcr,1,1,3,3,51,3,250,electrode,cv_gc,anodic,E3,4,250,0.999931964396,0.102456540744,0.8,1,0.102456540744,0.8,1,0.999931964396,0.356648271727,0.227817843302,2.13846105332,0.00330542982971,0.999932008635,101;201;301;401,0;100;200;400,0.526387717899;0.18700175085;0.00286685800819;0.443542619882,0.422224990693;0.0919398694935;0.00246056644941;0.394645946572,0.418845436335;0.868704904203;0.999999437569;0.774583146582
UA,120,pcr,1,1,3,3,51,3,250,electrode,cv_gc,anodic,E5,4,250,0.936998757598,0.696794724832,0.8,1,0.696794724832,0.8,1,0.936998757598,0.157209925832,0.0556666606619,1.37162998759,0.0309381436096,0.975606925269,101;201;301;401,0;100;200;400,0.17154529568;0.219796483731;0.123264309081;0.0769900675182,0.0609939144899;0.0799727062871;0.0462141793231;0.0354858425477,0.938370979086;0.812407029264;0.991801371307;0.993497103551
UA,120,pcr,1,1,3,3,51,3,250,electrode,cv_gc,anodic,E7,4,250,0.901814229018,0.583324117577,0.8,1,0.583324117577,0.8,1,0.901814229018,0.1904421979,0.0664883447873,1.42718589005,0.0356973313893,0.959774556672,101;201;301;401,0;100;200;400,0.215095400378;0.232422344552;0.157554931625;0.141291149665,0.0716837051529;0.0795809298411;0.056183590846;0.0585051533091,0.912559220579;0.770562839161;0.985901948521;0.96572150291
UA,120,pcr,1,1,3,3,51,3,250,electrode,cv_gc,cathodic,E1,4,250,0.88303657227,0.493360178201,0.8,1,0.493360178201,0.8,1,0.88303657227,0.13802483172,0.05603358709,1.21358149874,0.0302242622119,0.958939261833,101;201;301;401,0;100;200;400,0.168062883724;0.140986469885;0.102722242227;0.132398036469,0.0637317116408;0.0517174098366;0.0425998338025;0.0660853930798,0.906755077009;0.869579013981;0.988686797749;0.92286878647
UA,120,pcr,1,1,3,3,51,3,250,electrode,cv_gc,cathodic,E3,4,250,0.999971179835,0.100746428894,0.8,1,0.100746428894,0.8,1,0.999971179835,0.233151822981,0.137519637772,2.06046832732,0.00223502147559,0.999971183899,101;201;301;401,0;100;200;400,0.34767846073;0.164107344697;0.00107592454144;0.263868148864,0.247826740475;0.0727717998959;0.000884163320412;0.228595847397,0.685970356511;0.784415121532;0.999999398207;0.813145506886
UA,120,pcr,1,1,3,3,51,3,250,electrode,cv_gc,cathodic,E5,4,250,0.878236052182,0.653639601734,0.8,1,0.653639601734,0.8,1,0.878236052182,0.138877410492,0.0458009438537,1.38296468424,0.0270391130667,0.960405918114,101;201;301;401,0;100;200;400,0.164426421973;0.19078614612;0.0945290605164;0.0691129184999,0.0557266052668;0.0687521267263;0.0308623515241;0.0278626918975,0.928077975886;0.712387275076;0.989548369091;0.98712521198
